time_ms,voltage_V,Rs_ohm,temp_C,humidity_pct,pressure_hPa
1114697,0.5569,79786.8,25.01,48.65,993.94
1116697,0.5569,79786.8,25.01,48.64,993.99
1118697,0.5563,79877.5,25.01,48.63,993.92
1120697,0.5567,79817.0,25.01,48.63,993.96
1122697,0.5554,80029.3,25.01,48.64,993.94
1124697,0.5559,79938.2,25.01,48.65,993.94
1126697,0.5558,79968.5,25.01,48.65,993.94
1128697,0.5563,79877.5,25.01,48.64,993.95
1130697,0.5567,79817.0,25.01,48.61,993.94
1132697,0.5567,79817.0,25.01,48.61,993.93
1134697,0.5563,79877.5,25.01,48.61,993.93
1136697,0.5554,80029.3,25.01,48.62,993.93
1138697,0.5558,79968.5,25.01,48.58,993.95
1140697,0.5561,79907.8,25.01,48.55,993.92
1142697,0.5561,79907.8,25.01,48.70,993.94
1144697,0.5558,79968.5,25.01,48.54,993.92
1146697,0.5559,79938.2,25.01,48.56,993.95
1148697,0.5563,79877.5,25.01,48.46,993.93
1150697,0.5558,79968.5,25.01,48.54,993.94
1152697,0.5563,79877.5,25.01,48.54,993.95
1154697,0.5558,79968.5,25.01,48.46,993.93
1156697,0.5569,79786.8,25.01,48.55,993.96
1158697,0.5567,79817.0,25.01,48.55,993.99
1160697,0.5563,79877.5,25.01,48.55,994.00
1162697,0.5563,79877.5,25.01,48.55,993.96
1164697,0.5567,79817.0,25.01,48.54,993.96
1166697,0.5563,79877.5,25.01,48.53,993.97
1168697,0.5563,79877.5,25.01,48.53,993.94
1170697,0.5563,79877.5,25.01,48.50,993.93
1172697,0.5567,79817.0,25.01,48.52,993.94
1174697,0.5571,79756.5,25.01,48.52,993.94
1176697,0.5554,80029.3,25.01,48.54,993.96
1178697,0.5567,79817.0,25.01,48.54,993.93
1180697,0.5561,79907.8,25.00,48.55,993.96
1182697,0.5563,79877.5,25.01,48.53,993.98
1184697,0.5561,79907.8,25.01,48.52,993.96
1186697,0.5563,79877.5,25.01,48.49,993.96
1188697,0.5563,79877.5,25.01,48.49,993.96
1190697,0.5558,79968.5,25.02,48.50,993.96
1192697,0.5550,80090.1,25.01,48.50,993.96
1194697,0.5548,80120.5,25.02,48.52,993.94
1196697,0.5535,80334.2,25.01,48.53,993.96
1198697,0.5544,80181.5,25.02,48.53,993.96
1200697,0.5533,80364.9,25.01,48.53,993.97
1202697,0.5537,80303.6,25.01,48.50,993.94
1204697,0.5541,80242.5,25.01,48.65,993.97
1206697,0.5541,80242.5,25.01,48.50,993.98
1208697,0.5539,80273.1,25.01,48.50,993.96
1210697,0.5544,80181.5,25.01,48.38,993.95
1212697,0.5543,80212.0,25.01,48.50,993.94
1214697,0.5537,80303.6,25.01,48.50,993.94
1216697,0.5543,80212.0,25.01,48.47,993.95
1218697,0.5548,80120.5,25.01,48.50,993.94
1220697,0.5548,80120.5,25.01,48.50,993.96
1222697,0.5559,79938.2,25.01,48.49,993.97
1224697,0.5558,79968.5,25.02,48.47,993.99
1226697,0.5565,79847.3,25.02,48.47,993.97
1228697,0.5554,80029.3,25.01,48.48,993.96
1230697,0.5558,79968.5,25.02,48.47,993.97
1232697,0.5571,79756.5,25.01,48.47,993.96
1234697,0.5563,79877.5,25.02,48.46,993.97
1236697,0.5565,79847.3,25.02,48.45,993.96
1238697,0.5561,79907.8,25.02,48.45,993.98
1240697,0.5558,79968.5,25.02,48.45,993.97
1242697,0.5563,79877.5,25.02,48.46,993.97
1244697,0.5563,79877.5,25.02,48.48,993.97
1246697,0.5569,79786.8,25.02,48.49,993.97
1248697,0.5558,79968.5,25.02,48.49,993.96
1250697,0.5567,79817.0,25.02,48.50,993.97
1252697,0.5567,79817.0,25.03,48.48,993.97
1254697,0.5558,79968.5,25.02,48.47,993.98
1256697,0.5563,79877.5,25.02,48.48,993.95
1258697,0.5554,80029.3,25.02,48.48,993.96
1260697,0.5558,79968.5,25.02,48.50,993.96
1262697,0.5554,80029.3,25.02,48.49,993.98
1264697,0.5544,80181.5,25.02,48.49,993.97
1266697,0.5543,80212.0,25.02,48.60,993.96
1268697,0.5550,80090.1,25.01,48.50,993.96
1270697,0.5544,80181.5,25.02,48.53,994.00
1272697,0.5548,80120.5,25.02,48.49,993.96
1274697,0.5543,80212.0,25.02,48.55,993.97
1276697,0.5550,80090.1,25.01,48.56,993.97
1278697,0.5537,80303.6,25.02,48.54,993.99
1280697,0.5537,80303.6,25.01,48.53,993.96
1282697,0.5544,80181.5,25.01,48.53,994.01
1284697,0.5550,80090.1,25.01,48.55,993.97
1286697,0.5554,80029.3,25.02,48.55,993.97
1288697,0.5554,80029.3,25.02,48.54,993.96
1290697,0.5561,79907.8,25.02,48.54,993.97
1292697,0.5554,80029.3,25.01,48.56,993.94
1294697,0.5554,80029.3,25.01,48.57,993.97
1296697,0.5554,80029.3,25.01,48.60,993.95
1298697,0.5559,79938.2,25.01,48.60,993.93
1300697,0.5558,79968.5,25.01,48.60,993.93
1302697,0.5558,79968.5,25.01,48.56,993.93
1304697,0.5558,79968.5,25.01,48.55,993.92
1306697,0.5563,79877.5,25.01,48.54,993.95
1308697,0.5558,79968.5,25.01,48.60,993.96
1310697,0.5554,80029.3,25.01,48.61,993.96
1312697,0.5567,79817.0,25.01,48.61,993.94
1314697,0.5563,79877.5,25.01,48.62,993.92
1316697,0.5563,79877.5,25.01,48.56,993.95
1318697,0.5563,79877.5,25.01,48.61,993.95
1320697,0.5563,79877.5,25.01,48.60,993.96
1322697,0.5571,79756.5,25.01,48.57,993.95
1324697,0.5561,79907.8,25.01,48.62,993.94
1326697,0.5573,79726.3,25.00,48.62,993.97
1328697,0.5554,80029.3,25.01,48.62,993.95
1330697,0.5563,79877.5,25.01,48.61,993.95
1332697,0.5550,80090.1,25.01,48.61,993.94
1334697,0.5548,80120.5,25.01,48.58,993.95
1336697,0.5550,80090.1,25.01,48.57,993.95
1338697,0.5548,80120.5,25.01,48.55,993.95
1340697,0.5537,80303.6,25.02,48.53,993.98
1342697,0.5541,80242.5,25.01,48.54,993.95
1344697,0.5535,80334.2,25.01,48.55,993.95
1346697,0.5541,80242.5,25.01,48.56,993.94
1348697,0.5533,80364.9,25.01,48.55,993.92
1350697,0.5537,80303.6,25.01,48.60,993.95
1352697,0.5544,80181.5,25.01,48.57,993.94
1354697,0.5546,80151.0,25.01,48.57,993.94
1356697,0.5541,80242.5,25.02,48.58,993.94
1358697,0.5533,80364.9,25.02,48.56,993.94
1360697,0.5543,80212.0,25.02,48.56,993.93
1362697,0.5543,80212.0,25.02,48.56,993.92
1364697,0.5533,80364.9,25.02,48.53,993.94
1366697,0.5544,80181.5,25.02,48.53,993.93
1368697,0.5543,80212.0,25.02,48.54,993.98
1370697,0.5554,80029.3,25.02,48.54,993.95
1372697,0.5558,79968.5,25.02,48.49,993.93
1374697,0.5554,80029.3,25.02,48.54,993.96
1376697,0.5563,79877.5,25.02,48.54,993.90
1378697,0.5558,79968.5,25.02,48.67,993.92
1380697,0.5558,79968.5,25.02,48.55,993.92
1382697,0.5559,79938.2,25.03,48.56,993.97
1384697,0.5558,79968.5,25.03,48.53,993.96
1386697,0.5567,79817.0,25.03,48.55,993.93
1388697,0.5559,79938.2,25.03,48.52,993.96
1390697,0.5561,79907.8,25.03,48.51,993.93
1392697,0.5563,79877.5,25.03,48.50,993.97
1394697,0.5559,79938.2,25.03,48.48,993.95
1396697,0.5561,79907.8,25.03,48.47,993.96
1398697,0.5565,79847.3,25.03,48.48,993.97
1400697,0.5565,79847.3,25.03,48.47,993.96
1402697,0.5563,79877.5,25.03,48.46,993.98
1404697,0.5558,79968.5,25.04,48.44,993.97
1406697,0.5565,79847.3,25.03,48.41,993.98
1408697,0.5563,79877.5,25.03,48.40,993.96
1410697,0.5561,79907.8,25.03,48.39,993.99
1412697,0.5563,79877.5,25.03,48.38,993.96
1414697,0.5571,79756.5,25.03,48.35,993.94
1416697,0.5558,79968.5,25.03,48.33,993.94
1418697,0.5558,79968.5,25.03,48.32,993.97
1420697,0.5558,79968.5,25.04,48.31,993.95
1422697,0.5558,79968.5,25.03,48.25,993.98
1424697,0.5559,79938.2,25.02,48.21,993.97
1426697,0.5567,79817.0,25.03,48.18,993.96
1428697,0.5554,80029.3,25.03,48.17,993.95
1430697,0.5563,79877.5,25.03,48.15,993.95
1432697,0.5550,80090.1,25.02,48.13,993.95
1434697,0.5546,80151.0,25.02,48.02,993.97
1436697,0.5550,80090.1,25.02,48.03,993.98
1438697,0.5544,80181.5,25.01,48.00,993.98
1440697,0.5550,80090.1,25.01,47.92,993.96
1442697,0.5550,80090.1,25.01,48.00,993.97
1444697,0.5558,79968.5,25.01,48.00,993.98
1446697,0.5554,80029.3,25.00,47.92,993.94
1448697,0.5554,80029.3,24.99,47.92,993.97
1450697,0.5558,79968.5,24.99,47.92,993.95
1452697,0.5552,80059.7,24.99,47.93,993.95
1454697,0.5567,79817.0,24.99,47.93,993.96
1456697,0.5554,80029.3,24.99,47.94,993.98
1458697,0.5567,79817.0,24.99,47.94,993.95
1460697,0.5556,79998.9,24.99,47.94,993.96
1462697,0.5565,79847.3,24.99,47.93,993.97
1464697,0.5571,79756.5,24.99,47.92,993.94
1466697,0.5563,79877.5,24.99,47.89,993.95
1468697,0.5563,79877.5,24.98,47.87,993.96
1470697,0.5563,79877.5,24.98,47.85,993.95
1472697,0.5559,79938.2,24.98,47.85,993.97
1474697,0.5565,79847.3,24.97,47.85,993.96
1476697,0.5567,79817.0,24.97,47.85,993.96
1478697,0.5563,79877.5,24.97,47.86,993.98
1480697,0.5571,79756.5,24.97,47.86,993.96
1482697,0.5563,79877.5,24.97,47.82,993.95
1484697,0.5571,79756.5,24.96,47.74,993.95
1486697,0.5565,79847.3,24.96,47.73,993.98
1488697,0.5563,79877.5,24.96,47.73,993.96
1490697,0.5565,79847.3,24.96,47.67,993.93
1492697,0.5563,79877.5,24.95,47.74,993.95
1494697,0.5563,79877.5,24.95,47.72,993.94
1496697,0.5571,79756.5,24.95,47.59,993.94
1498697,0.5573,79726.3,24.94,47.68,993.93
1500697,0.5571,79756.5,24.95,47.66,993.95
1502697,0.5563,79877.5,24.94,47.67,993.94
1504697,0.5563,79877.5,24.94,47.66,993.94
1506697,0.5567,79817.0,24.94,47.62,993.95
1508697,0.5563,79877.5,24.93,47.50,993.94
1510697,0.5571,79756.5,24.92,47.45,993.97
1512697,0.5563,79877.5,24.91,47.52,993.98
1514697,0.5567,79817.0,24.91,47.54,993.95
1516697,0.5558,79968.5,24.90,47.56,993.93
1518697,0.5554,80029.3,24.89,47.57,993.95
1520697,0.5559,79938.2,24.89,47.50,993.96
1522697,0.5563,79877.5,24.88,47.48,993.96
1524697,0.5565,79847.3,24.87,47.47,993.96
1526697,0.5559,79938.2,24.87,47.43,993.98
1528697,0.5561,79907.8,24.86,47.45,993.95
1530697,0.5563,79877.5,24.85,47.44,993.94
1532697,0.5558,79968.5,24.84,47.44,993.96
1534697,0.5565,79847.3,24.85,47.48,993.97
1536697,0.5569,79786.8,24.85,47.49,993.98
1538697,0.5561,79907.8,24.85,47.52,993.97
1540697,0.5567,79817.0,24.85,47.58,993.97
1542697,0.5565,79847.3,24.85,47.53,993.96
1544697,0.5574,79696.2,24.86,47.52,993.95
1546697,0.5565,79847.3,24.86,47.54,993.97
1548697,0.5567,79817.0,24.86,47.55,993.95
1550697,0.5571,79756.5,24.86,47.50,993.98
1552697,0.5569,79786.8,24.86,47.43,994.00
1554697,0.5565,79847.3,24.85,47.43,993.98
1556697,0.5563,79877.5,24.85,47.42,993.96
1558697,0.5563,79877.5,24.85,47.42,993.94
1560697,0.5563,79877.5,24.84,47.40,993.94
1562697,0.5559,79938.2,24.83,47.39,993.96
1564697,0.5563,79877.5,24.82,47.37,993.97
1566697,0.5558,79968.5,24.82,47.36,993.99
1568697,0.5561,79907.8,24.81,47.37,993.96
1570697,0.5558,79968.5,24.81,47.37,993.96
1572697,0.5558,79968.5,24.82,47.37,994.00
1574697,0.5558,79968.5,24.81,47.36,993.96
1576697,0.5559,79938.2,24.81,47.37,993.98
1578697,0.5554,80029.3,24.81,47.32,993.99
1580697,0.5563,79877.5,24.81,47.37,993.96
1582697,0.5539,80273.1,24.81,47.37,993.96
1584697,0.5543,80212.0,24.81,47.33,993.96
1586697,0.5554,80029.3,24.80,47.33,993.95
1588697,0.5548,80120.5,24.79,47.36,993.97
1590697,0.5554,80029.3,24.80,47.33,993.98
1592697,0.5544,80181.5,24.80,47.33,993.95
1594697,0.5550,80090.1,24.79,47.32,993.99
1596697,0.5546,80151.0,24.79,47.32,993.99
1598697,0.5546,80151.0,24.79,47.34,994.00
1600697,0.5550,80090.1,24.79,47.34,993.97
1602697,0.5544,80181.5,24.78,47.30,993.97
1604697,0.5548,80120.5,24.77,47.30,993.98
1606697,0.5541,80242.5,24.76,47.26,993.97
1608697,0.5544,80181.5,24.77,47.26,993.98
1610697,0.5548,80120.5,24.76,47.28,993.97
1612697,0.5554,80029.3,24.77,47.27,993.98
1614697,0.5550,80090.1,24.77,47.28,993.98
1616697,0.5558,79968.5,24.75,47.07,993.96
1618697,0.5559,79938.2,24.75,47.14,993.96
1620697,0.5561,79907.8,24.76,47.16,993.98
1622697,0.5567,79817.0,24.76,47.08,993.97
1624697,0.5569,79786.8,24.76,47.21,993.96
1626697,0.5571,79756.5,24.76,47.21,993.98
1628697,0.5576,79666.0,24.76,47.21,993.99
1630697,0.5567,79817.0,24.77,47.17,994.00
1632697,0.5576,79666.0,24.77,47.16,993.97
1634697,0.5563,79877.5,24.77,47.15,993.94
1636697,0.5573,79726.3,24.77,47.16,993.97
1638697,0.5567,79817.0,24.77,47.15,993.97
1640697,0.5563,79877.5,24.77,47.13,993.98
1642697,0.5571,79756.5,24.76,47.12,993.96
1644697,0.5558,79968.5,24.76,47.11,993.98
1646697,0.5565,79847.3,24.76,47.11,993.99
1648697,0.5563,79877.5,24.76,47.08,993.96
1650697,0.5563,79877.5,24.75,47.08,993.97
1652697,0.5563,79877.5,24.75,47.05,993.97
1654697,0.5554,80029.3,24.75,47.07,993.97
1656697,0.5543,80212.0,24.75,47.08,993.96
1658697,0.5543,80212.0,24.74,47.03,993.95
1660697,0.5558,79968.5,24.74,46.98,993.98
1662697,0.5550,80090.1,24.73,47.01,993.96
1664697,0.5543,80212.0,24.71,47.03,993.95
1666697,0.5541,80242.5,24.71,47.06,994.01
1668697,0.5546,80151.0,24.72,47.06,993.97
1670697,0.5548,80120.5,24.73,47.07,993.99
1672697,0.5548,80120.5,24.73,47.08,993.99
1674697,0.5541,80242.5,24.73,47.10,993.97
1676697,0.5546,80151.0,24.73,47.10,993.97
1678697,0.5546,80151.0,24.74,47.12,993.98
1680697,0.5550,80090.1,24.74,47.11,993.99
1682697,0.5554,80029.3,24.74,47.10,993.96
1684697,0.5554,80029.3,24.73,47.10,994.00
1686697,0.5546,80151.0,24.73,47.11,993.99
1688697,0.5554,80029.3,24.73,47.10,993.98
1690697,0.5565,79847.3,24.73,47.10,993.98
1692697,0.5561,79907.8,24.74,47.13,993.97
1694697,0.5559,79938.2,24.73,47.13,993.97
1696697,0.5559,79938.2,24.73,47.13,993.96
1698697,0.5571,79756.5,24.73,47.26,993.95
1700697,0.5565,79847.3,24.74,47.18,993.99
1702697,0.5565,79847.3,24.74,47.17,993.96
1704697,0.5569,79786.8,24.74,47.16,993.99
1706697,0.5567,79817.0,24.73,47.12,993.98
1708697,0.5576,79666.0,24.73,47.11,993.97
1710697,0.5567,79817.0,24.72,47.12,993.97
1712697,0.5573,79726.3,24.72,47.14,993.98
1714697,0.5567,79817.0,24.72,47.13,993.98
1716697,0.5559,79938.2,24.71,47.13,993.99
1718697,0.5573,79726.3,24.71,47.13,993.97
1720697,0.5567,79817.0,24.71,47.14,993.96
1722697,0.5563,79877.5,24.71,47.16,993.96
1724697,0.5558,79968.5,24.72,47.19,993.97
1726697,0.5558,79968.5,24.73,47.17,993.98
1728697,0.5558,79968.5,24.73,47.19,993.97
1730697,0.5559,79938.2,24.73,47.27,993.99
1732697,0.5563,79877.5,24.72,47.16,993.95
1734697,0.5552,80059.7,24.72,47.16,993.97
1736697,0.5546,80151.0,24.73,47.18,993.97
1738697,0.5554,80029.3,24.73,47.19,993.98
1740697,0.5554,80029.3,24.72,47.18,993.95
1742697,0.5558,79968.5,24.72,47.19,993.95
1744697,0.5546,80151.0,24.72,47.20,993.98
1746697,0.5550,80090.1,24.71,47.21,993.97
1748697,0.5541,80242.5,24.71,47.23,993.98
1750697,0.5546,80151.0,24.71,47.24,993.97
1752697,0.5558,79968.5,24.72,47.26,993.97
1754697,0.5541,80242.5,24.72,47.28,993.95
1756697,0.5544,80181.5,24.72,47.26,993.95
1758697,0.5546,80151.0,24.71,47.27,993.97
1760697,0.5552,80059.7,24.71,47.28,993.98
1762697,0.5548,80120.5,24.71,47.19,994.00
1764697,0.5544,80181.5,24.71,47.30,993.96
1766697,0.5558,79968.5,24.72,47.31,993.97
1768697,0.5556,79998.9,24.73,47.30,994.00
1770697,0.5546,80151.0,24.73,47.31,993.99
1772697,0.5558,79968.5,24.73,47.31,993.99
1774697,0.5548,80120.5,24.73,47.31,994.00
1776697,0.5563,79877.5,24.72,47.33,993.96
1778697,0.5561,79907.8,24.73,47.31,993.98
1780697,0.5554,80029.3,24.73,47.34,993.99
1782697,0.5563,79877.5,24.73,47.36,994.00
1784697,0.5571,79756.5,24.72,47.41,993.98
1786697,0.5573,79726.3,24.72,47.47,993.99
1788697,0.5573,79726.3,24.72,47.51,993.98
1790697,0.5571,79756.5,24.71,47.52,993.99
1792697,0.5567,79817.0,24.71,47.53,993.97
1794697,0.5563,79877.5,24.71,47.53,993.99
1796697,0.5563,79877.5,24.72,47.55,993.99
1798697,0.5571,79756.5,24.71,47.51,993.99
1800697,0.5571,79756.5,24.72,47.49,994.00
1802697,0.5567,79817.0,24.71,47.50,993.99
1804697,0.5567,79817.0,24.72,47.50,993.98
1806697,0.5563,79877.5,24.72,47.52,993.99
1808697,0.5573,79726.3,24.72,47.52,993.99
1810697,0.5573,79726.3,24.73,47.52,994.00
1812697,0.5573,79726.3,24.73,47.54,994.00
1814697,0.5563,79877.5,24.73,47.56,994.00
1816697,0.5556,79998.9,24.73,47.57,994.03
1818697,0.5567,79817.0,24.74,47.57,994.06
1820697,0.5559,79938.2,24.74,47.58,994.03
1822697,0.5559,79938.2,24.75,47.59,994.02
1824697,0.5554,80029.3,24.75,47.59,994.03
1826697,0.5550,80090.1,24.75,47.49,994.00
1828697,0.5548,80120.5,24.75,47.62,994.02
1830697,0.5543,80212.0,24.75,47.60,994.03
1832697,0.5550,80090.1,24.75,47.57,994.02
1834697,0.5556,79998.9,24.75,47.56,994.01
1836697,0.5550,80090.1,24.75,47.56,994.01
1838697,0.5546,80151.0,24.75,47.59,994.02
1840697,0.5541,80242.5,24.75,47.62,994.03
1842697,0.5546,80151.0,24.75,47.62,994.02
1844697,0.5548,80120.5,24.76,47.62,994.03
1846697,0.5546,80151.0,24.76,47.63,994.05
1848697,0.5544,80181.5,24.76,47.64,994.03
1850697,0.5552,80059.7,24.76,47.64,994.03
1852697,0.5548,80120.5,24.76,47.64,994.03
1854697,0.5554,80029.3,24.76,47.65,994.01
1856697,0.5554,80029.3,24.76,47.65,994.04
1858697,0.5554,80029.3,24.76,47.65,994.04
1860697,0.5550,80090.1,24.76,47.65,994.03
1862697,0.5563,79877.5,24.76,47.67,994.02
1864697,0.5559,79938.2,24.76,47.59,994.03
1866697,0.5567,79817.0,24.76,47.65,994.04
1868697,0.5573,79726.3,24.76,47.66,994.02
1870697,0.5573,79726.3,24.76,47.66,994.05
1872697,0.5563,79877.5,24.77,47.66,994.03
1874697,0.5563,79877.5,24.77,47.65,994.04
1876697,0.5565,79847.3,24.77,47.65,994.03
1878697,0.5563,79877.5,24.77,47.64,994.03
1880697,0.5569,79786.8,24.77,47.62,994.04
1882697,0.5559,79938.2,24.78,47.59,994.03
1884697,0.5563,79877.5,24.78,47.58,994.03
1886697,0.5561,79907.8,24.78,47.59,994.03
1888697,0.5567,79817.0,24.78,47.58,994.04
1890697,0.5558,79968.5,24.78,47.58,994.05
1892697,0.5556,79998.9,24.78,47.58,994.01
1894697,0.5554,80029.3,24.78,47.57,994.03
1896697,0.5558,79968.5,24.78,47.58,994.02
1898697,0.5543,80212.0,24.78,47.62,994.03
1900697,0.5550,80090.1,24.78,47.63,994.04
1902697,0.5554,80029.3,24.78,47.68,994.05
1904697,0.5543,80212.0,24.78,47.65,994.07
1906697,0.5550,80090.1,24.78,47.65,994.03
1908697,0.5550,80090.1,24.78,47.72,994.04
1910697,0.5541,80242.5,24.78,47.66,994.07
1912697,0.5546,80151.0,24.78,47.63,994.05
1914697,0.5548,80120.5,24.78,47.63,994.07
1916697,0.5550,80090.1,24.79,47.63,994.04
1918697,0.5558,79968.5,24.78,47.62,994.02
1920697,0.5541,80242.5,24.78,47.61,994.05
1922697,0.5539,80273.1,24.78,47.60,994.06
1924697,0.5543,80212.0,24.78,47.58,994.06
1926697,0.5541,80242.5,24.78,47.61,994.06
1928697,0.5550,80090.1,24.78,47.60,994.02
1930697,0.5550,80090.1,24.78,47.61,994.05
1932697,0.5550,80090.1,24.78,47.64,994.06
1934697,0.5550,80090.1,24.78,47.67,994.04
1936697,0.5543,80212.0,24.79,47.65,994.04
1938697,0.5559,79938.2,24.78,47.64,994.05
1940697,0.5543,80212.0,24.78,47.54,994.01
1942697,0.5543,80212.0,24.78,47.64,994.07
1944697,0.5550,80090.1,24.78,47.64,994.06
1946697,0.5552,80059.7,24.78,47.62,994.07
1948697,0.5548,80120.5,24.79,47.65,994.08
1950697,0.5544,80181.5,24.79,47.63,994.05
1952697,0.5546,80151.0,24.78,47.64,994.05
1954697,0.5539,80273.1,24.79,47.67,994.03
1956697,0.5552,80059.7,24.78,47.63,994.00
1958697,0.5548,80120.5,24.78,47.64,994.03
1960697,0.5548,80120.5,24.79,47.65,994.05
1962697,0.5550,80090.1,24.78,47.65,994.00
1964697,0.5548,80120.5,24.78,47.66,994.02
1966697,0.5548,80120.5,24.78,47.68,994.03
1968697,0.5556,79998.9,24.78,47.67,994.04
1970697,0.5556,79998.9,24.78,47.67,994.03
1972697,0.5556,79998.9,24.77,47.66,994.05
1974697,0.5559,79938.2,24.78,47.68,994.05
1976697,0.5558,79968.5,24.78,47.68,994.03
1978697,0.5561,79907.8,24.77,47.63,994.05
1980697,0.5567,79817.0,24.78,47.66,994.03
1982697,0.5567,79817.0,24.78,47.66,994.03
1984697,0.5565,79847.3,24.77,47.63,994.00
1986697,0.5567,79817.0,24.77,47.64,994.00
1988697,0.5567,79817.0,24.78,47.63,994.03
1990697,0.5576,79666.0,24.78,47.63,994.05
1992697,0.5571,79756.5,24.78,47.63,994.05
1994697,0.5563,79877.5,24.78,47.64,994.03
1996697,0.5565,79847.3,24.78,47.65,994.04
1998697,0.5567,79817.0,24.78,47.64,994.03
2000697,0.5567,79817.0,24.79,47.64,994.04
2002697,0.5569,79786.8,24.79,47.68,994.03
2004697,0.5571,79756.5,24.79,47.63,994.03
2006697,0.5569,79786.8,24.78,47.64,994.04
2008697,0.5559,79938.2,24.78,47.63,994.03
2010697,0.5563,79877.5,24.79,47.49,994.04
2012697,0.5571,79756.5,24.78,47.64,994.05
2014697,0.5563,79877.5,24.79,47.65,994.04
2016697,0.5563,79877.5,24.79,47.71,994.01
2018697,0.5559,79938.2,24.79,47.67,994.05
2020697,0.5563,79877.5,24.79,47.67,994.05
2022697,0.5569,79786.8,24.79,47.68,994.04
2024697,0.5571,79756.5,24.79,47.71,994.02
2026697,0.5563,79877.5,24.78,47.73,994.01
2028697,0.5571,79756.5,24.79,47.73,994.02
2030697,0.5574,79696.2,24.78,47.75,994.01
2032697,0.5565,79847.3,24.78,47.75,994.02
2034697,0.5565,79847.3,24.78,47.75,994.03
2036697,0.5567,79817.0,24.78,47.75,994.07
2038697,0.5559,79938.2,24.78,47.74,994.04
2040697,0.5558,79968.5,24.77,47.74,994.01
2042697,0.5554,80029.3,24.78,47.76,994.00
2044697,0.5556,79998.9,24.78,47.73,994.00
2046697,0.5558,79968.5,24.78,47.72,994.04
2048697,0.5543,80212.0,24.78,47.63,994.03
2050697,0.5552,80059.7,24.79,47.72,994.03
2052697,0.5544,80181.5,24.79,47.72,994.05
2054697,0.5550,80090.1,24.79,47.69,994.03
2056697,0.5554,80029.3,24.79,47.71,994.01
2058697,0.5546,80151.0,24.79,47.71,994.07
2060697,0.5546,80151.0,24.79,47.72,994.03
2062697,0.5554,80029.3,24.79,47.72,994.05
2064697,0.5558,79968.5,24.79,47.75,994.02
2066697,0.5548,80120.5,24.79,47.75,994.02
2068697,0.5543,80212.0,24.79,47.75,994.01
2070697,0.5550,80090.1,24.79,47.76,994.02
2072697,0.5554,80029.3,24.79,47.77,994.05
2074697,0.5550,80090.1,24.79,47.76,994.04
2076697,0.5550,80090.1,24.79,47.73,994.04
2078697,0.5543,80212.0,24.79,47.76,994.00
2080697,0.5554,80029.3,24.78,47.78,994.03
2082697,0.5548,80120.5,24.79,47.79,994.00
2084697,0.5543,80212.0,24.79,47.78,994.03
2086697,0.5554,80029.3,24.79,47.76,994.00
2088697,0.5554,80029.3,24.79,47.78,994.04
2090697,0.5543,80212.0,24.79,47.79,994.02
2092697,0.5543,80212.0,24.79,47.77,994.03
2094697,0.5541,80242.5,24.79,47.79,994.05
2096697,0.5550,80090.1,24.79,47.78,994.02
2098697,0.5550,80090.1,24.79,47.76,994.01
2100697,0.5552,80059.7,24.79,47.75,994.03
2102697,0.5543,80212.0,24.79,47.75,994.05
2104697,0.5541,80242.5,24.79,47.75,994.01
2106697,0.5541,80242.5,24.79,47.77,994.03
2108697,0.5550,80090.1,24.79,47.79,994.02
2110697,0.5546,80151.0,24.79,47.79,994.03
2112697,0.5548,80120.5,24.79,47.79,994.02
2114697,0.5552,80059.7,24.80,47.78,994.01
2116697,0.5554,80029.3,24.80,47.76,994.03
2118697,0.5563,79877.5,24.79,47.77,994.01
2120697,0.5565,79847.3,24.79,47.77,994.02
2122697,0.5565,79847.3,24.79,47.79,994.01
