time_ms,t_s,voltage_V,Rs_ohm,temp_C,humidity_pct,pressure_hPa
6358697,3644.0,0.5563,79877.5,24.79,48.81,994.38
6360697,3646.0,0.5567,79817.0,24.79,48.83,994.38
6362697,3648.0,0.5559,79938.2,24.78,48.78,994.36
6364697,3650.0,0.5554,80029.3,24.79,48.87,994.39
6366697,3652.0,0.5554,80029.3,24.79,48.88,994.35
6368697,3654.0,0.5546,80151.0,24.79,48.88,994.35
6370697,3656.0,0.555,80090.1,24.79,48.89,994.37
6372697,3658.0,0.5548,80120.5,24.79,48.88,994.36
6374697,3660.0,0.5552,80059.7,24.79,48.89,994.36
6376697,3662.0,0.555,80090.1,24.79,48.9,994.4
6378697,3664.0,0.5546,80151.0,24.79,48.92,994.38
6380697,3666.0,0.5554,80029.3,24.79,48.9,994.38
6382697,3668.0,0.5548,80120.5,24.79,48.9,994.37
6384697,3670.0,0.5556,79998.9,24.78,48.9,994.36
6386697,3672.0,0.5556,79998.9,24.79,48.88,994.37
6388697,3674.0,0.5554,80029.3,24.79,48.87,994.39
6390697,3676.0,0.5563,79877.5,24.79,48.86,994.4
6392697,3678.0,0.5554,80029.3,24.79,48.84,994.4
6394697,3680.0,0.5554,80029.3,24.79,48.79,994.42
6396697,3682.0,0.5563,79877.5,24.79,48.8,994.37
6398697,3684.0,0.5559,79938.2,24.79,48.78,994.37
6400697,3686.0,0.5559,79938.2,24.79,48.79,994.36
6402697,3688.0,0.5559,79938.2,24.79,48.76,994.37
6404697,3690.0,0.5567,79817.0,24.79,48.75,994.36
6406697,3692.0,0.5569,79786.8,24.79,48.74,994.39
6408697,3694.0,0.5563,79877.5,24.79,48.73,994.39
6410697,3696.0,0.5563,79877.5,24.79,48.74,994.37
6412697,3698.0,0.5573,79726.3,24.79,48.74,994.39
6414697,3700.0,0.5565,79847.3,24.79,48.73,994.38
6416697,3702.0,0.5574,79696.2,24.79,48.72,994.42
6418697,3704.0,0.5567,79817.0,24.79,48.72,994.38
6420697,3706.0,0.5567,79817.0,24.79,48.72,994.38
6422697,3708.0,0.5573,79726.3,24.79,48.71,994.4
6424697,3710.0,0.5573,79726.3,24.79,48.73,994.36
6426697,3712.0,0.5567,79817.0,24.79,48.61,994.39
6428697,3714.0,0.5558,79968.5,24.79,48.75,994.35
6430697,3716.0,0.5571,79756.5,24.79,48.74,994.41
6432697,3718.0,0.5556,79998.9,24.79,48.8,994.37
6434697,3720.0,0.5558,79968.5,24.79,48.77,994.38
6436697,3722.0,0.5567,79817.0,24.79,48.78,994.38
6438697,3724.0,0.5559,79938.2,24.79,48.79,994.38
6440697,3726.0,0.5563,79877.5,24.79,48.85,994.38
6442697,3728.0,0.5563,79877.5,24.79,48.87,994.4
6444697,3730.0,0.5558,79968.5,24.79,48.89,994.39
6446697,3732.0,0.5563,79877.5,24.79,48.89,994.38
6448697,3734.0,0.5554,80029.3,24.79,48.89,994.39
6450697,3736.0,0.5546,80151.0,24.79,48.92,994.4
6452697,3738.0,0.5543,80212.0,24.79,48.92,994.38
6454697,3740.0,0.5554,80029.3,24.78,48.9,994.38
6456697,3742.0,0.5546,80151.0,24.79,48.88,994.38
6458697,3744.0,0.5548,80120.5,24.79,48.88,994.34
6460697,3746.0,0.5541,80242.5,24.79,48.88,994.37
6462697,3748.0,0.555,80090.1,24.79,48.85,994.4
6464697,3750.0,0.5541,80242.5,24.79,48.95,994.39
6466697,3752.0,0.5541,80242.5,24.79,48.83,994.39
6468697,3754.0,0.555,80090.1,24.79,48.81,994.37
6470697,3756.0,0.555,80090.1,24.79,48.77,994.39
6472697,3758.0,0.5563,79877.5,24.79,48.81,994.38
6474697,3760.0,0.5558,79968.5,24.79,48.8,994.39
6476697,3762.0,0.5563,79877.5,24.79,48.8,994.41
6478697,3764.0,0.5558,79968.5,24.8,48.8,994.37
6480697,3766.0,0.5558,79968.5,24.79,48.77,994.4
6482697,3768.0,0.5558,79968.5,24.79,48.77,994.38
6484697,3770.0,0.5558,79968.5,24.8,48.74,994.39
6486697,3772.0,0.5563,79877.5,24.8,48.76,994.4
6488697,3774.0,0.5569,79786.8,24.8,48.74,994.38
6490697,3776.0,0.5567,79817.0,24.8,48.74,994.39
6492697,3778.0,0.5563,79877.5,24.8,48.73,994.38
6494697,3780.0,0.5571,79756.5,24.8,48.71,994.39
6496697,3782.0,0.5559,79938.2,24.8,48.7,994.37
6498697,3784.0,0.5558,79968.5,24.8,48.7,994.38
6500697,3786.0,0.5558,79968.5,24.8,48.7,994.38
6502697,3788.0,0.5559,79938.2,24.8,48.52,994.38
6504697,3790.0,0.5554,80029.3,24.8,48.7,994.37
6506697,3792.0,0.5554,80029.3,24.8,48.7,994.37
6508697,3794.0,0.5554,80029.3,24.8,48.78,994.38
6510697,3796.0,0.5554,80029.3,24.8,48.7,994.35
6512697,3798.0,0.5546,80151.0,24.8,48.71,994.38
6514697,3800.0,0.5558,79968.5,24.8,48.7,994.39
6516697,3802.0,0.5554,80029.3,24.8,48.7,994.38
6518697,3804.0,0.5546,80151.0,24.8,48.69,994.37
6520697,3806.0,0.5541,80242.5,24.8,48.69,994.39
6522697,3808.0,0.555,80090.1,24.8,48.7,994.4
6524697,3810.0,0.555,80090.1,24.8,48.7,994.39
6526697,3812.0,0.5541,80242.5,24.8,48.7,994.4
6528697,3814.0,0.5548,80120.5,24.8,48.7,994.4
6530697,3816.0,0.555,80090.1,24.8,48.7,994.38
6532697,3818.0,0.555,80090.1,24.8,48.7,994.35
6534697,3820.0,0.5554,80029.3,24.8,48.7,994.39
6536697,3822.0,0.5546,80151.0,24.8,48.72,994.39
6538697,3824.0,0.5541,80242.5,24.8,48.75,994.38
6540697,3826.0,0.5546,80151.0,24.81,48.93,994.41
6542697,3828.0,0.5546,80151.0,24.8,48.81,994.37
6544697,3830.0,0.555,80090.1,24.8,48.85,994.37
6546697,3832.0,0.5548,80120.5,24.81,48.91,994.39
6548697,3834.0,0.5558,79968.5,24.81,48.87,994.36
6550697,3836.0,0.5543,80212.0,24.8,48.87,994.41
6552697,3838.0,0.555,80090.1,24.8,48.87,994.37
6554697,3840.0,0.5554,80029.3,24.8,48.87,994.37
6556697,3842.0,0.5561,79907.8,24.8,48.87,994.37
6558697,3844.0,0.5563,79877.5,24.8,48.87,994.37
6560697,3846.0,0.5554,80029.3,24.8,48.87,994.37
6562697,3848.0,0.5559,79938.2,24.8,48.89,994.38
6564697,3850.0,0.5563,79877.5,24.8,48.91,994.39
6566697,3852.0,0.5563,79877.5,24.8,48.93,994.37
6568697,3854.0,0.5554,80029.3,24.8,48.94,994.38
6570697,3856.0,0.5559,79938.2,24.8,48.96,994.37
6572697,3858.0,0.5554,80029.3,24.8,48.99,994.4
6574697,3860.0,0.5554,80029.3,24.8,48.99,994.41
6576697,3862.0,0.5552,80059.7,24.8,49.0,994.39
6578697,3864.0,0.5554,80029.3,24.8,49.16,994.4
6580697,3866.0,0.5546,80151.0,24.81,49.02,994.38
6582697,3868.0,0.555,80090.1,24.8,49.02,994.38
6584697,3870.0,0.5558,79968.5,24.8,48.99,994.36
6586697,3872.0,0.5546,80151.0,24.8,49.0,994.38
6588697,3874.0,0.5546,80151.0,24.8,48.97,994.37
6590697,3876.0,0.5556,79998.9,24.81,48.94,994.33
6592697,3878.0,0.5548,80120.5,24.81,48.93,994.36
6594697,3880.0,0.5544,80181.5,24.8,48.92,994.36
6596697,3882.0,0.5546,80151.0,24.8,48.92,994.34
6598697,3884.0,0.5544,80181.5,24.81,48.92,994.38
6600697,3886.0,0.5554,80029.3,24.8,48.94,994.39
6602697,3888.0,0.5552,80059.7,24.8,48.94,994.35
6604697,3890.0,0.5559,79938.2,24.81,48.94,994.39
6606697,3892.0,0.5559,79938.2,24.8,48.95,994.37
6608697,3894.0,0.5565,79847.3,24.8,48.94,994.39
6610697,3896.0,0.5567,79817.0,24.81,48.86,994.4
6612697,3898.0,0.5573,79726.3,24.8,48.91,994.39
6614697,3900.0,0.5571,79756.5,24.81,48.88,994.39
6616697,3902.0,0.5573,79726.3,24.81,48.92,994.38
6618697,3904.0,0.5567,79817.0,24.8,48.86,994.37
6620697,3906.0,0.5571,79756.5,24.81,48.86,994.4
6622697,3908.0,0.5567,79817.0,24.81,48.87,994.39
6624697,3910.0,0.5574,79696.2,24.81,48.88,994.36
6626697,3912.0,0.5571,79756.5,24.81,48.88,994.37
6628697,3914.0,0.5563,79877.5,24.81,48.9,994.39
6630697,3916.0,0.5563,79877.5,24.81,48.93,994.37
6632697,3918.0,0.5558,79968.5,24.81,48.94,994.42
6634697,3920.0,0.5563,79877.5,24.81,48.96,994.37
6636697,3922.0,0.5571,79756.5,24.81,48.99,994.39
6638697,3924.0,0.5567,79817.0,24.81,49.01,994.38
6640697,3926.0,0.5558,79968.5,24.81,49.01,994.38
6642697,3928.0,0.5559,79938.2,24.81,49.02,994.35
6644697,3930.0,0.5563,79877.5,24.81,49.03,994.37
6646697,3932.0,0.5554,80029.3,24.81,49.02,994.37
6648697,3934.0,0.5563,79877.5,24.81,49.04,994.33
6650697,3936.0,0.5554,80029.3,24.81,48.99,994.35
6652697,3938.0,0.555,80090.1,24.81,48.95,994.38
6654697,3940.0,0.5552,80059.7,24.81,48.93,994.36
6656697,3942.0,0.5554,80029.3,24.81,48.91,994.37
6658697,3944.0,0.5546,80151.0,24.8,48.91,994.35
6660697,3946.0,0.5541,80242.5,24.81,48.9,994.38
6662697,3948.0,0.5541,80242.5,24.8,48.93,994.35
6664697,3950.0,0.5546,80151.0,24.81,48.94,994.35
6666697,3952.0,0.5544,80181.5,24.81,48.95,994.38
6668697,3954.0,0.5552,80059.7,24.81,48.96,994.36
6670697,3956.0,0.5544,80181.5,24.81,48.96,994.38
6672697,3958.0,0.5539,80273.1,24.81,48.96,994.36
6674697,3960.0,0.5546,80151.0,24.81,48.96,994.36
6676697,3962.0,0.5541,80242.5,24.81,48.98,994.35
6678697,3964.0,0.5546,80151.0,24.81,48.96,994.34
6680697,3966.0,0.5548,80120.5,24.81,48.95,994.39
6682697,3968.0,0.5537,80303.6,24.81,48.94,994.34
6684697,3970.0,0.5541,80242.5,24.81,48.93,994.36
6686697,3972.0,0.5548,80120.5,24.81,48.91,994.37
6688697,3974.0,0.5546,80151.0,24.81,48.88,994.37
6690697,3976.0,0.5546,80151.0,24.8,48.86,994.34
6692697,3978.0,0.5535,80334.2,24.81,48.78,994.38
6694697,3980.0,0.5537,80303.6,24.81,48.85,994.37
6696697,3982.0,0.5554,80029.3,24.81,48.83,994.35
6698697,3984.0,0.5546,80151.0,24.81,48.84,994.35
6700697,3986.0,0.555,80090.1,24.82,48.82,994.41
6702697,3988.0,0.555,80090.1,24.82,48.82,994.36
6704697,3990.0,0.5544,80181.5,24.81,48.8,994.34
6706697,3992.0,0.555,80090.1,24.82,48.79,994.39
6708697,3994.0,0.5544,80181.5,24.82,48.78,994.36
6710697,3996.0,0.5554,80029.3,24.82,48.77,994.36
6712697,3998.0,0.5554,80029.3,24.82,48.76,994.35
6714697,4000.0,0.5554,80029.3,24.82,48.76,994.37
6716697,4002.0,0.5558,79968.5,24.82,48.75,994.37
6718697,4004.0,0.5563,79877.5,24.81,48.75,994.37
6720697,4006.0,0.5567,79817.0,24.81,48.75,994.37
6722697,4008.0,0.5567,79817.0,24.82,48.74,994.37
6724697,4010.0,0.5558,79968.5,24.81,48.68,994.37
6726697,4012.0,0.5571,79756.5,24.81,48.72,994.39
6728697,4014.0,0.5563,79877.5,24.82,48.72,994.38
6730697,4016.0,0.5571,79756.5,24.82,48.71,994.39
6732697,4018.0,0.5563,79877.5,24.82,48.75,994.37
6734697,4020.0,0.5571,79756.5,24.82,48.75,994.37
6736697,4022.0,0.5563,79877.5,24.82,48.75,994.36
6738697,4024.0,0.5554,80029.3,24.82,48.76,994.39
6740697,4026.0,0.5554,80029.3,24.82,48.76,994.38
6742697,4028.0,0.5554,80029.3,24.82,48.78,994.37
6744697,4030.0,0.5554,80029.3,24.82,48.78,994.39
6746697,4032.0,0.5558,79968.5,24.82,48.8,994.41
6748697,4034.0,0.5554,80029.3,24.82,48.83,994.39
6750697,4036.0,0.5548,80120.5,24.82,48.85,994.35
6752697,4038.0,0.5541,80242.5,24.82,48.9,994.38
6754697,4040.0,0.5558,79968.5,24.81,48.93,994.37
6756697,4042.0,0.5554,80029.3,24.82,48.98,994.37
6758697,4044.0,0.5554,80029.3,24.82,48.99,994.39
6760697,4046.0,0.555,80090.1,24.82,49.02,994.37
6762697,4048.0,0.5544,80181.5,24.82,49.1,994.4
6764697,4050.0,0.5554,80029.3,24.82,49.07,994.38
6766697,4052.0,0.5554,80029.3,24.82,49.08,994.39
6768697,4054.0,0.5543,80212.0,24.82,49.09,994.41
6770697,4056.0,0.5554,80029.3,24.82,49.1,994.39
6772697,4058.0,0.5544,80181.5,24.82,49.1,994.39
6774697,4060.0,0.555,80090.1,24.82,49.12,994.37
6776697,4062.0,0.5554,80029.3,24.82,49.12,994.4
6778697,4064.0,0.555,80090.1,24.82,49.12,994.39
6780697,4066.0,0.5548,80120.5,24.82,49.13,994.38
6782697,4068.0,0.5544,80181.5,24.82,49.13,994.38
6784697,4070.0,0.5544,80181.5,24.83,49.15,994.42
6786697,4072.0,0.555,80090.1,24.82,49.16,994.41
6788697,4074.0,0.555,80090.1,24.83,49.16,994.4
6790697,4076.0,0.5558,79968.5,24.82,49.18,994.39
6792697,4078.0,0.5554,80029.3,24.82,49.2,994.37
6794697,4080.0,0.5563,79877.5,24.82,49.34,994.39
6796697,4082.0,0.5563,79877.5,24.83,49.23,994.39
6798697,4084.0,0.5567,79817.0,24.83,49.23,994.38
6800697,4086.0,0.5559,79938.2,24.83,49.21,994.37
6802697,4088.0,0.5554,80029.3,24.83,49.24,994.41
6804697,4090.0,0.5563,79877.5,24.82,49.24,994.35
6806697,4092.0,0.5558,79968.5,24.83,49.24,994.38
6808697,4094.0,0.5558,79968.5,24.82,49.23,994.4
6810697,4096.0,0.5563,79877.5,24.82,49.22,994.41
6812697,4098.0,0.5563,79877.5,24.83,49.21,994.37
6814697,4100.0,0.5571,79756.5,24.82,49.17,994.4
6816697,4102.0,0.5571,79756.5,24.83,49.14,994.4
6818697,4104.0,0.5563,79877.5,24.82,49.09,994.39
6820697,4106.0,0.5563,79877.5,24.83,49.07,994.39
6822697,4108.0,0.5573,79726.3,24.82,49.02,994.36
6824697,4110.0,0.5567,79817.0,24.82,49.0,994.39
6826697,4112.0,0.5567,79817.0,24.83,48.96,994.38
6828697,4114.0,0.5576,79666.0,24.83,48.92,994.41
6830697,4116.0,0.5573,79726.3,24.82,48.91,994.38
6832697,4118.0,0.5573,79726.3,24.82,48.75,994.4
6834697,4120.0,0.5565,79847.3,24.82,48.92,994.4
6836697,4122.0,0.5569,79786.8,24.82,48.92,994.36
6838697,4124.0,0.5565,79847.3,24.83,49.06,994.35
6840697,4126.0,0.5569,79786.8,24.82,48.99,994.36
6842697,4128.0,0.5563,79877.5,24.82,49.02,994.36
6844697,4130.0,0.5561,79907.8,24.83,49.05,994.37
6846697,4132.0,0.5561,79907.8,24.82,49.07,994.37
6848697,4134.0,0.5558,79968.5,24.82,49.09,994.35
6850697,4136.0,0.5561,79907.8,24.82,49.15,994.35
6852697,4138.0,0.5558,79968.5,24.83,49.18,994.38
6854697,4140.0,0.5558,79968.5,24.82,49.21,994.35
6856697,4142.0,0.5554,80029.3,24.83,49.24,994.39
6858697,4144.0,0.5558,79968.5,24.83,49.25,994.36
6860697,4146.0,0.5554,80029.3,24.83,49.26,994.38
6862697,4148.0,0.5548,80120.5,24.82,49.28,994.35
6864697,4150.0,0.5541,80242.5,24.83,49.29,994.38
6866697,4152.0,0.5546,80151.0,24.83,49.28,994.38
6868697,4154.0,0.5543,80212.0,24.83,49.24,994.39
6870697,4156.0,0.5548,80120.5,24.83,49.23,994.39
6872697,4158.0,0.5548,80120.5,24.83,49.2,994.37
6874697,4160.0,0.5541,80242.5,24.83,49.19,994.38
6876697,4162.0,0.5554,80029.3,24.83,49.12,994.33
6878697,4164.0,0.5546,80151.0,24.83,49.16,994.39
6880697,4166.0,0.555,80090.1,24.83,49.15,994.34
6882697,4168.0,0.5554,80029.3,24.82,49.15,994.38
6884697,4170.0,0.5544,80181.5,24.83,49.13,994.37
6886697,4172.0,0.5544,80181.5,24.83,49.12,994.38
6888697,4174.0,0.5546,80151.0,24.83,49.1,994.39
6890697,4176.0,0.5537,80303.6,24.83,49.09,994.4
6892697,4178.0,0.5548,80120.5,24.83,49.08,994.37
6894697,4180.0,0.555,80090.1,24.83,49.08,994.37
6896697,4182.0,0.555,80090.1,24.83,49.08,994.38
6898697,4184.0,0.5554,80029.3,24.83,49.08,994.37
6900697,4186.0,0.5548,80120.5,24.83,49.07,994.39
6902697,4188.0,0.5559,79938.2,24.83,49.07,994.39
6904697,4190.0,0.5546,80151.0,24.83,49.06,994.39
6906697,4192.0,0.5541,80242.5,24.83,49.05,994.4
6908697,4194.0,0.5541,80242.5,24.83,49.04,994.39
6910697,4196.0,0.555,80090.1,24.82,48.99,994.38
6912697,4198.0,0.555,80090.1,24.83,48.96,994.35
6914697,4200.0,0.5544,80181.5,24.83,48.99,994.36
6916697,4202.0,0.5548,80120.5,24.83,48.93,994.37
6918697,4204.0,0.5554,80029.3,24.83,48.91,994.37
6920697,4206.0,0.5554,80029.3,24.83,48.96,994.4
6922697,4208.0,0.5563,79877.5,24.83,48.93,994.38
6924697,4210.0,0.5558,79968.5,24.83,48.93,994.36
6926697,4212.0,0.5567,79817.0,24.83,48.94,994.39
6928697,4214.0,0.5563,79877.5,24.83,48.93,994.39
6930697,4216.0,0.5571,79756.5,24.84,48.94,994.37
6932697,4218.0,0.5563,79877.5,24.83,48.94,994.38
6934697,4220.0,0.5559,79938.2,24.83,48.96,994.38
6936697,4222.0,0.5558,79968.5,24.83,48.97,994.37
6938697,4224.0,0.5558,79968.5,24.83,48.96,994.39
6940697,4226.0,0.5558,79968.5,24.83,48.97,994.36
6942697,4228.0,0.5563,79877.5,24.83,48.99,994.39
6944697,4230.0,0.5571,79756.5,24.83,49.0,994.37
6946697,4232.0,0.5563,79877.5,24.83,49.0,994.38
6948697,4234.0,0.5571,79756.5,24.83,49.01,994.39
6950697,4236.0,0.5567,79817.0,24.83,49.01,994.37
6952697,4238.0,0.5563,79877.5,24.83,49.01,994.38
6954697,4240.0,0.5563,79877.5,24.83,49.01,994.41
6956697,4242.0,0.5567,79817.0,24.84,49.0,994.39
6958697,4244.0,0.5563,79877.5,24.83,48.89,994.39
6960697,4246.0,0.5574,79696.2,24.83,49.0,994.38
6962697,4248.0,0.5569,79786.8,24.83,49.01,994.39
6964697,4250.0,0.5571,79756.5,24.83,48.86,994.39
6966697,4252.0,0.5567,79817.0,24.83,49.04,994.37
6968697,4254.0,0.5563,79877.5,24.83,49.05,994.37
6970697,4256.0,0.5565,79847.3,24.83,49.09,994.37
6972697,4258.0,0.5563,79877.5,24.83,49.08,994.36
6974697,4260.0,0.5563,79877.5,24.83,49.1,994.36
6976697,4262.0,0.5558,79968.5,24.84,49.13,994.38
6978697,4264.0,0.5554,80029.3,24.83,49.14,994.39
6980697,4266.0,0.5556,79998.9,24.83,49.17,994.38
6982697,4268.0,0.5548,80120.5,24.83,49.18,994.39
6984697,4270.0,0.5554,80029.3,24.83,49.21,994.38
6986697,4272.0,0.5546,80151.0,24.83,49.23,994.38
6988697,4274.0,0.5544,80181.5,24.83,49.3,994.38
6990697,4276.0,0.5548,80120.5,24.84,49.35,994.37
6992697,4278.0,0.555,80090.1,24.83,49.39,994.38
6994697,4280.0,0.555,80090.1,24.83,49.42,994.35
6996697,4282.0,0.5543,80212.0,24.84,49.44,994.37
6998697,4284.0,0.555,80090.1,24.83,49.46,994.37
7000697,4286.0,0.5546,80151.0,24.83,49.47,994.37
7002697,4288.0,0.5548,80120.5,24.84,49.47,994.38
7004697,4290.0,0.5552,80059.7,24.83,49.48,994.35
7006697,4292.0,0.5554,80029.3,24.84,49.51,994.36
7008697,4294.0,0.5563,79877.5,24.83,49.69,994.36
7010697,4296.0,0.5563,79877.5,24.84,49.53,994.37
7012697,4298.0,0.5558,79968.5,24.83,49.54,994.36
7014697,4300.0,0.5563,79877.5,24.84,49.66,994.36
7016697,4302.0,0.5559,79938.2,24.84,49.51,994.39
7018697,4304.0,0.5559,79938.2,24.83,49.5,994.38
7020697,4306.0,0.5563,79877.5,24.83,49.43,994.39
7022697,4308.0,0.5554,80029.3,24.83,49.45,994.4
7024697,4310.0,0.5558,79968.5,24.83,49.45,994.4
7026697,4312.0,0.5558,79968.5,24.83,49.46,994.37
7028697,4314.0,0.5558,79968.5,24.83,49.45,994.38
7030697,4316.0,0.5567,79817.0,24.84,49.46,994.39
7032697,4318.0,0.5571,79756.5,24.84,49.47,994.41
7034697,4320.0,0.5567,79817.0,24.83,49.5,994.4
7036697,4322.0,0.5567,79817.0,24.84,49.51,994.4
7038697,4324.0,0.5571,79756.5,24.84,49.54,994.39
7040697,4326.0,0.5563,79877.5,24.84,49.55,994.37
7042697,4328.0,0.5565,79847.3,24.83,49.56,994.38
7044697,4330.0,0.5563,79877.5,24.83,49.59,994.37
7046697,4332.0,0.5565,79847.3,24.84,49.6,994.43
7048697,4334.0,0.5567,79817.0,24.83,49.6,994.38
7050697,4336.0,0.5567,79817.0,24.84,49.6,994.4
7052697,4338.0,0.5563,79877.5,24.84,49.6,994.4
7054697,4340.0,0.5565,79847.3,24.84,49.6,994.37
7056697,4342.0,0.5571,79756.5,24.84,49.62,994.39
7058697,4344.0,0.5559,79938.2,24.84,49.43,994.37
7060697,4346.0,0.5558,79968.5,24.84,49.61,994.41
7062697,4348.0,0.555,80090.1,24.84,49.61,994.41
7064697,4350.0,0.5552,80059.7,24.84,49.52,994.4
7066697,4352.0,0.5554,80029.3,24.84,49.61,994.37
7068697,4354.0,0.5552,80059.7,24.84,49.6,994.38
7070697,4356.0,0.5554,80029.3,24.84,49.58,994.37
7072697,4358.0,0.5558,79968.5,24.84,49.56,994.38
7074697,4360.0,0.5558,79968.5,24.84,49.55,994.39
7076697,4362.0,0.5558,79968.5,24.84,49.54,994.41
7078697,4364.0,0.5563,79877.5,24.84,49.52,994.38
7080697,4366.0,0.5567,79817.0,24.84,49.48,994.4
7082697,4368.0,0.5563,79877.5,24.84,49.45,994.41
7084697,4370.0,0.5563,79877.5,24.84,49.43,994.42
7086697,4372.0,0.5565,79847.3,24.84,49.42,994.41
7088697,4374.0,0.5563,79877.5,24.84,49.39,994.4
7090697,4376.0,0.5567,79817.0,24.84,49.37,994.39
7092697,4378.0,0.5571,79756.5,24.83,49.37,994.38
7094697,4380.0,0.5565,79847.3,24.84,49.36,994.41
7096697,4382.0,0.5571,79756.5,24.84,49.35,994.39
7098697,4384.0,0.5574,79696.2,24.83,49.36,994.4
7100697,4386.0,0.5563,79877.5,24.83,49.36,994.39
7102697,4388.0,0.5565,79847.3,24.84,49.37,994.38
7104697,4390.0,0.5567,79817.0,24.84,49.38,994.39
7106697,4392.0,0.5569,79786.8,24.85,49.36,994.4
7108697,4394.0,0.5571,79756.5,24.84,49.36,994.41
7110697,4396.0,0.5563,79877.5,24.85,49.39,994.41
7112697,4398.0,0.5567,79817.0,24.85,49.38,994.41
7114697,4400.0,0.5563,79877.5,24.85,49.52,994.39
7116697,4402.0,0.5573,79726.3,24.85,49.39,994.38
7118697,4404.0,0.5558,79968.5,24.84,49.4,994.39
7120697,4406.0,0.5559,79938.2,24.84,49.38,994.4
7122697,4408.0,0.5571,79756.5,24.85,49.39,994.42
7124697,4410.0,0.5563,79877.5,24.84,49.39,994.38
7126697,4412.0,0.5559,79938.2,24.84,49.38,994.39
7128697,4414.0,0.5558,79968.5,24.84,49.38,994.4
7130697,4416.0,0.5563,79877.5,24.85,49.37,994.38
7132697,4418.0,0.5567,79817.0,24.85,49.4,994.38
7134697,4420.0,0.5571,79756.5,24.85,49.43,994.4
7136697,4422.0,0.5573,79726.3,24.85,49.45,994.4
7138697,4424.0,0.5567,79817.0,24.84,49.48,994.38
7140697,4426.0,0.5567,79817.0,24.84,49.51,994.4
7142697,4428.0,0.5565,79847.3,24.84,49.52,994.39
7144697,4430.0,0.5563,79877.5,24.85,49.53,994.41
7146697,4432.0,0.5563,79877.5,24.85,49.54,994.42
7148697,4434.0,0.5563,79877.5,24.85,49.55,994.4
7150697,4436.0,0.5565,79847.3,24.84,49.58,994.42
7152697,4438.0,0.5559,79938.2,24.85,49.59,994.42
7154697,4440.0,0.5556,79998.9,24.85,49.59,994.42
7156697,4442.0,0.5544,80181.5,24.85,49.6,994.44
7158697,4444.0,0.5554,80029.3,24.85,49.7,994.42
7160697,4446.0,0.5544,80181.5,24.85,49.61,994.43
7162697,4448.0,0.5544,80181.5,24.85,49.6,994.41
7164697,4450.0,0.5543,80212.0,24.85,49.59,994.39
7166697,4452.0,0.5548,80120.5,24.85,49.61,994.41
7168697,4454.0,0.5554,80029.3,24.85,49.6,994.44
7170697,4456.0,0.555,80090.1,24.85,49.58,994.43
7172697,4458.0,0.5546,80151.0,24.85,49.57,994.42
7174697,4460.0,0.5548,80120.5,24.85,49.53,994.4
7176697,4462.0,0.5543,80212.0,24.85,49.49,994.46
7178697,4464.0,0.5543,80212.0,24.85,49.44,994.4
7180697,4466.0,0.5546,80151.0,24.85,49.39,994.41
7182697,4468.0,0.5563,79877.5,24.85,49.37,994.41
7184697,4470.0,0.5554,80029.3,24.85,49.34,994.42
7186697,4472.0,0.5559,79938.2,24.85,49.31,994.41
7188697,4474.0,0.5563,79877.5,24.85,49.3,994.46
7190697,4476.0,0.5558,79968.5,24.85,49.26,994.41
7192697,4478.0,0.5558,79968.5,24.86,49.23,994.4
7194697,4480.0,0.5558,79968.5,24.85,49.21,994.41
7196697,4482.0,0.5558,79968.5,24.86,49.16,994.44
7198697,4484.0,0.5559,79938.2,24.86,49.15,994.48
7200697,4486.0,0.5563,79877.5,24.85,49.13,994.4
7202697,4488.0,0.5563,79877.5,24.85,49.14,994.43
7204697,4490.0,0.5571,79756.5,24.85,49.15,994.43
7206697,4492.0,0.5569,79786.8,24.85,49.14,994.44
7208697,4494.0,0.5571,79756.5,24.85,49.15,994.41
7210697,4496.0,0.5571,79756.5,24.86,49.18,994.44
7212697,4498.0,0.5571,79756.5,24.86,49.2,994.45
7214697,4500.0,0.5571,79756.5,24.86,49.22,994.45
7216697,4502.0,0.5563,79877.5,24.85,49.24,994.45
7218697,4504.0,0.5563,79877.5,24.86,49.26,994.44
7220697,4506.0,0.5565,79847.3,24.86,49.29,994.44
7222697,4508.0,0.5561,79907.8,24.86,49.36,994.44
7224697,4510.0,0.5556,79998.9,24.85,49.39,994.44
7226697,4512.0,0.5556,79998.9,24.86,49.41,994.47
7228697,4514.0,0.5554,80029.3,24.86,49.42,994.45
7230697,4516.0,0.5554,80029.3,24.86,49.45,994.42
7232697,4518.0,0.5546,80151.0,24.85,49.47,994.48
7234697,4520.0,0.5541,80242.5,24.86,49.49,994.45
7236697,4522.0,0.5541,80242.5,24.86,49.5,994.45
7238697,4524.0,0.5546,80151.0,24.86,49.51,994.45
7240697,4526.0,0.555,80090.1,24.86,49.52,994.45
7242697,4528.0,0.555,80090.1,24.85,49.52,994.46
7244697,4530.0,0.5554,80029.3,24.86,49.5,994.44
7246697,4532.0,0.5541,80242.5,24.86,49.51,994.46
7248697,4534.0,0.5539,80273.1,24.86,49.43,994.45
7250697,4536.0,0.5544,80181.5,24.85,49.34,994.48
7252697,4538.0,0.5559,79938.2,24.86,49.21,994.47
7254697,4540.0,0.5563,79877.5,24.86,49.17,994.45
7256697,4542.0,0.5558,79968.5,24.86,49.19,994.45
7258697,4544.0,0.5563,79877.5,24.86,49.17,994.48
